CODE	NOM	DCI1	DOSAGE1	UNITE_DOSAGE1	FORME	PRESENTATION	PPV	PH	PRIX_BR	PRINCEPS_GENERIQUE	TAUX_REMBOURSEMENT
6118000280354 VERZOL 200 MG/5ML ALBENDAZOLE SUSPENSION BUVABLE à 4 % 1 FLACON 10 ML 21,00 21,00 13,10 13,10 ANTIPARASITAIRE G
6118000280347 VERZOL 400 MG ALBENDAZOLE COMPRIME à 400 MG 1 BOITE 1 COMPRIME 18,70 18,70 11,70 11,70 ANTIPARASITAIRE G
6118000181088 VEZAR IRBESARTAN COMPRIME PELLICULE à 150
MG 1 BOITE 30 COMPRIME PELLICULE 88,50 88,50 55,30 55,30 ANTIHYPERTENSEUR G
6118000181071 VEZAR IRBESARTAN COMPRIME PELLICULE à 300
MG 1 BOITE 30 COMPRIME PELLICULE 150,20 150,20 93,90 93,90 ANTIHYPERTENSEUR G
6118001170494 VFEND VORICONAZOLE POUDRE POUR PERFUSION à
200 MG 1 FLACON 30 ML 1191,00 690,00 917,00 458,00 ANTIFONGIQUE P
6118001170500 VFEND VORICONAZOLE COMPRIME ENROBE à 200 MG 1 BOITE 14 COMPRIME 2970,00 2970,00 2646,00 2646,00 ANTIFONGIQUE P
6118001170548 VFEND VORICONAZOLE COMPRIME ENROBE à 50 MG 1 BOITE 28 COMPRIME 1943,00 1943,00 1691,00 1691,00 ANTIFONGIQUE P
6118001230778 VIALEBEX 200 MG/ML ALBUMINE HUMAINE SOLUTION POUR PERFUSION
à 10 G 1 FLACON 50 ML 638,00 638,00 424,00 424,00 SUBSTITUT DU PLASMA P
6118001230785 VIALEBEX 200 MG/ML ALBUMINE HUMAINE SOLUTION POUR PERFUSION
à 20 G 1 FLACON 100 ML 1096,00 1096,00 819,00 819,00 SUBSTITUT DU PLASMA P
6118000250449 VIBRA 200 DOXYCYCLINE COMPRIME à 200 MG 1 BOITE 8 COMPRIME 83,20 44,40 52,00 27,80 TETRACYCLINE P
6118000250425 VIBRAMYCINE DOXYCYCLINE COMPRIME à 100 MG 1 BOITE 10 COMPRIME 45,10 39,20 28,20 24,50 TETRACYCLINE P
6118000082590 VICARDIA RAMIPRIL COMPRIME SECABLE à 2.5 MG 1 BOITE 30 COMPRIME SECABLE 26,50 26,50 16,50 16,50 INHIBITEUR DE L ENZYME DE
CONVERSION G
6118000082613 VICARDIA RAMIPRIL COMPRIME SECABLE à 5 MG 1 BOITE 30 COMPRIME SECABLE 44,90 44,90 28,00 28,00 INHIBITEUR DE L ENZYME DE
CONVERSION G
6118000082644 VICARDIA RAMIPRIL COMPRIME SECABLE à 10 MG 1 BOITE 30 COMPRIME SECABLE 76,10 76,10 47,50 47,50 INHIBITEUR DE L ENZYME DE
CONVERSION G
6118000082620 VICARDIA RAMIPRIL COMPRIME SECABLE à 5 MG 1 BOITE 60 COMPRIME SECABLE 80,00 80,00 49,40 49,40 INHIBITEUR DE L ENZYME DE
CONVERSION G
6118001121403 VICTOZA LIRAGLUTIDE SOLUTION INJECTABLE à 6
MG/ML 1 BOITE 2 STYLO PRE-REMPLI 1193,00 1193,00 919,00 919,00 ANTIDIABETIQUES P
ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Mars 2023
Version : GMR_08_31
CODE EAN 13 Nom de la spécialité ou nom
commercial du médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
6118001184279 VIDAZA 25 MG/ML AZACITIDINE POUDRE POUR SUSPENSION
INJECTABLE à 100 MG 1 FLACON 30 ML 3259,00 1919,00 2943,00 1667,00 ANTINEOPLASIQUE ET
IMMUNOMODULATEUR P
6118001182787 VIDEX DIDANOSINE COMPRIME A CROQUER OU
DISPERSIBLE à 100 MG 1 FLACON 60 COMPRIME 954,00 204,00 673,00 127,60 ANTIVIRAL P
6118001101481 VINCRISTINE COOPER VINCRISTINE SOLUTION INJECTABLE à 1 MG 1 BOITE 1 FLACON 65,00 65,00 40,60 40,60 ANTINEOPLASIQUE
CYTOTOXIQUE G
6118001101498 VINCRISTINE COOPER VINCRISTINE SOLUTION INJECTABLE à 1 MG 1 BOITE 5 FLACON 306,00 306,00 204,00 204,00 ANTINEOPLASIQUE
CYTOTOXIQUE G
6118001151219 VIRAFERONPEG 100 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 100
µG
1 BOITE 1 STYLO PRE-REMPLI 2028,00 2028,00 1779,00 1779,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001151226 VIRAFERONPEG 120 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 120
µG
1 BOITE 1 STYLO PRE-REMPLI 2497,00 2497,00 2159,00 2159,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001151257 VIRAFERONPEG 150 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 150
µG
1 BOITE 1 STYLO PRE-REMPLI 3067,00 3067,00 2746,00 2746,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001151165 VIRAFERONPEG 50 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 50
µG
1 BOITE 1 STYLO PRE-REMPLI 1177,00 1177,00 902,00 902,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001151189 VIRAFERONPEG 80 µG INTERFERON ALFA-2B
PEGYLE
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 80
µG
1 BOITE 1 STYLO PRE-REMPLI 1692,00 1692,00 1433,00 1433,00 IMMUNOSTIMULANT
IMMUNOMODULATEUR P
6118001101092 VIRGAN GANCICLOVIR GEL OPHTALMIQUE à 0.15 % 1 TUBE 5 G 130,80 130,80 81,80 81,80 ANTIVIRAL P
6118000061564 VIRLIX CETIRIZINE SOLUTION POUR GOUTTES
BUVABLES à 10 MG 1 FLACON 15 ML 68,60 68,60 42,90 42,90 ANTIHISTAMINIQUE H1 P
6118000061571 VIRLIX CETIRIZINE COMPRIME PELLICULE
SECABLE à 10 MG 1 BOITE 15 COMPRIME 48,60 42,80 30,40 26,70 ANTIHISTAMINIQUE H1 P
6118000071686 VIRPES 200 MG ACICLOVIR COMPRIME à 200 MG 1 BOITE 25 COMPRIME 91,10 91,10 56,90 56,90 ANTIVIRAL G
6118000071693 VIRPES 400 MG ACICLOVIR COMPRIME à 400 MG 1 BOITE 25 COMPRIME 242,00 242,00 151,90 151,90 ANTIVIRAL G
6118000071709 VIRPES 800 MG ACICLOVIR COMPRIME à 800 MG 1 BOITE 12 COMPRIME 247,00 247,00 154,80 154,80 ANTIVIRAL G
6118000071716 VIRPES 800 MG ACICLOVIR COMPRIME à 800 MG 1 BOITE 25 COMPRIME 385,00 385,00 255,00 255,00 ANTIVIRAL G
ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Mars 2023
Version : GMR_08_31
CODE EAN 13 Nom de la spécialité ou nom
commercial du médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
6118000081357 VISCERALGINE TIEMONIUM SOLUTION INJECTABLE à 5 MG 1 BOITE 10 AMPOULE INJECTABLE 15,90 15,90 9,90 9,90
ANTISPASMODIQUE
MUSCULOTROPE ET
ANTICHOLINERGIQUE
P
6118000081760 VISCERALGINE TIEMONIUM SIROP à 10 MG 1 FLACON 150 ML 15,50 15,50 9,70 9,70
ANTISPASMODIQUE
MUSCULOTROPE ET
ANTICHOLINERGIQUE
P
6118000080817 VISCERALGINE TIEMONIUM COMPRIME PELLICULE à 50
MG 1 BOITE 30 COMPRIME 26,80 26,80 16,80 16,80
ANTISPASMODIQUE
MUSCULOTROPE ET
ANTICHOLINERGIQUE
P
6118000081746 VISCERALGINE TIEMONIUM SUPPOSITOIRE à 20 MG 1 BOITE 20 SUPPOSITOIRE 16,20 16,20 10,10 10,10
ANTISPASMODIQUE
MUSCULOTROPE ET
ANTICHOLINERGIQUE
P
6118001120871 VISKEN PINDOLOL COMPRIME à 5 MG 1 BOITE 50 COMPRIME 56,10 56,10 37,10 37,10 BETABLOQUANT P
6118001120864 VISKEN QUINZE PINDOLOL COMPRIME SECABLE à 15 MG 1 BOITE 28 COMPRIME 119,70 119,70 79,18 79,18 BETABLOQUANT P
6118001450022 VISOF OFLOXACINE COLLYRE à 3 MG 1 FLACON 5 ML 32,00 32,00 20,00 20,00 FLUOROQUINOLONE G
6118000141396 VISSEN 10 MG ROSUVASTATINE COMPRIME PELLICULE à 10
MG 1 BOITE 30 COMPRIME PELLICULE 154,10 154,10 96,30 96,30 HYPOLIPEMIANT G
6118000141402 VISSEN 20 MG ROSUVASTATINE COMPRIME PELLICULE à 20
MG 1 BOITE 30 COMPRIME PELLICULE 250,00 250,00 156,30 156,30 HYPOLIPEMIANT G
6118000141389 VISSEN 5 MG ROSUVASTATINE COMPRIME PELLICULE à 5 MG 1 BOITE 30 COMPRIME PELLICULE 106,30 106,30 66,50 66,50 HYPOLIPEMIANT G
6118001110124 VITAIR SALBUTAMOL
SUSPENSION POUR
INHALATION BUCCALE à 100
µG
1 FLACON 200 DOSE 42,20 42,20 26,40 26,40 BRONCHODILATATEUR G
6118000083108 VIZARTAN LOSARTAN COMPRIME PELLICULE à 100
MG 1 BOITE 14 COMPRIME PELLICULE 77,30 77,30 48,30 48,30 ANTAGONISTE DE
L'ANGIOTENSINE II G
6118000082446 VIZARTAN LOSARTAN COMPRIME à 50 MG 1 BOITE 14 COMPRIME 33,00 33,00 20,60 20,60 ANTAGONISTE DE
L'ANGIOTENSINE II G
6118000082453 VIZARTAN LOSARTAN COMPRIME PELLICULE à 50
MG 1 BOITE 28 COMPRIME PELLICULE 58,00 58,00 36,20 36,20 ANTAGONISTE DE
L'ANGIOTENSINE II G
6118000083115 VIZARTAN LOSARTAN COMPRIME PELLICULE à 100
MG 1 BOITE 28 COMPRIME PELLICULE 102,00 102,00 63,70 63,70 ANTAGONISTE DE
L'ANGIOTENSINE II G
6118000082507 VIZARTAN-D LOSARTAN /
HYDROCHLOROTHIAZIDE
COMPRIME PELLICULE à 50 /
12.5 MG / MG 1 BOITE 14 COMPRIME PELLICULE 60,60 60,60 37,90 37,90 ANTIHYPERTENSEUR G
ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Mars 2023
Version : GMR_08_31
CODE EAN 13 Nom de la spécialité ou nom
commercial du médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
6118000082514 VIZARTAN-D LOSARTAN /
HYDROCHLOROTHIAZIDE
COMPRIME PELLICULE à 50 /
12.5 MG / MG 1 BOITE 28 COMPRIME PELLICULE 108,30 108,30 67,70 67,70 ANTIHYPERTENSEUR G
6118000081081 VOGALENE METOPIMAZINE SOLUTION INJECTABLE à 10
MG 1 BOITE 5 AMPOULE INJECTABLE 14,60 14,60 9,10 9,10 ANTIEMETIQUE P
6118000081067 VOGALENE METOPIMAZINE SOLUTION POUR GOUTTES
BUVABLES à 0.4 % 1 FLACON 30 ML 16,40 16,40 10,30 10,30 ANTIEMETIQUE P
6118000081050 VOGALENE METOPIMAZINE SIROP à 0.1 % 1 FLACON 150 ML 26,20 26,20 16,40 16,40 ANTIEMETIQUE P
6118000081074 VOGALENE METOPIMAZINE SUPPOSITOIRE à 5 MG 1 BOITE 10 SUPPOSITOIRE 10,60 10,60 6,60 6,60 ANTIEMETIQUE P
6118000081845 VOGASET ONDANSETRON SOLUTION A DILUER POUR
PERFUSION à 4 MG 1 BOITE 1 AMPOULE INJECTABLE 60,70 60,70 38,00 38,00 ANTIEMETIQUE G
6118000081869 VOGASET ONDANSETRON SOLUTION A DILUER POUR
PERFUSION à 8 MG 1 BOITE 1 AMPOULE INJECTABLE 92,50 92,50 57,80 57,80 ANTIEMETIQUE G
6118000081852 VOGASET ONDANSETRON SOLUTION A DILUER POUR
PERFUSION à 4 MG 1 BOITE 5 AMPOULE INJECTABLE 297,00 297,00 197,80 197,80 ANTIEMETIQUE G
6118000081876 VOGASET ONDANSETRON SOLUTION A DILUER POUR
PERFUSION à 8 MG 1 BOITE 5 AMPOULE INJECTABLE 452,00 452,00 301,00 301,00 ANTIEMETIQUE G
6118001102426 VOGASET 8MG ONDANSETRON COMPRIME PELLICULE
SECABLE à 8 MG
1 BOITE 10 COMPRIME PELLICULE
SECABLE 301,00 301,00 200,00 200,00 ANTIEMETIQUE G
6118001141302 VOLMAX SALBUTAMOL COMPRIME LP à 4 MG 1 BOITE 14 COMPRIME 57,60 57,60 38,10 38,10 BRONCHODILATATEUR P
6118001141326 VOLMAX SALBUTAMOL COMPRIME LP à 8 MG 1 BOITE 14 COMPRIME 69,20 69,20 45,80 45,80 BRONCHODILATATEUR P
6118001030392 VOLTARENE DICLOFENAC SOLUTION INJECTABLE à 75
MG 1 BOITE 2 AMPOULE INJECTABLE 21,80 14,50 13,60 9,10 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118001030385 VOLTARENE DICLOFENAC SOLUTION INJECTABLE à 75
MG 1 BOITE 5 AMPOULE INJECTABLE 52,60 34,10 32,90 21,30 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220190 VOLTARENE DICLOFENAC COMPRIME ENROBE GASTRORESISTANT à 25 MG 1 BOITE 30 COMPRIME DRAGEFIE 33,10 26,00 20,70 16,20 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220183 VOLTARENE DICLOFENAC COMPRIME ENROBE GASTRORESISTANT à 50 MG 1 BOITE 30 COMPRIME DRAGEFIE 62,40 44,10 39,00 27,50 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Mars 2023
Version : GMR_08_31
CODE EAN 13 Nom de la spécialité ou nom
commercial du médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
6118000220251 VOLTARENE DICLOFENAC SUPPOSITOIRE à 12.5 MG 1 BOITE 10 SUPPOSITOIRE 11,70 11,70 7,30 7,30 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220169 VOLTARENE DICLOFENAC SUPPOSITOIRE à 100 MG 1 BOITE 10 SUPPOSITOIRE 48,60 35,30 30,40 22,10 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000220404 VOLTARENE 100 MG DICLOFENAC SUPPOSITOIRE à 100 MG 1 BOITE 5 SUPPOSITOIRE 25,20 25,20 15,80 15,80 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118001030040 VOLTARENE LP DICLOFENAC COMPRIME LP à 100 MG 1 BOITE 10 COMPRIME 48,00 47,80 30,00 29,90 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118001030408 VOLTARENE SR DICLOFENAC COMPRIME LP à 75 MG 1 BOITE 20 COMPRIME 71,20 48,00 44,50 30,00 ANTI-INFLAMMATOIRE NON
STEROIDIEN P
6118000091967 VOMISTOP 0.1 % METOCLOPRAMIDE SOLUTION BUVABLE à 0.1 % 1 FLACON 130 ML 10,30 10,30 6,40 6,40 ANTIEMETIQUE G
6118000091943 VOMISTOP 10 MG METOCLOPRAMIDE COMPRIME à 10 MG 1 BOITE 40 COMPRIME 13,10 13,10 8,20 8,20 ANTIEMETIQUE G
6118000091950 VOMISTOP 10 MG METOCLOPRAMIDE SUPPOSITOIRE à 10 MG 1 BOITE 10 SUPPOSITOIRE 8,40 8,40 5,30 5,30 ANTIEMETIQUE G
6118000091929 VOMISTOP 20 MG METOCLOPRAMIDE SUPPOSITOIRE à 20 MG 1 BOITE 10 SUPPOSITOIRE 12,10 12,10 7,60 7,60 ANTIEMETIQUE G
6118001231126 VONAZ VORICONAZOLE POUDRE POUR PERFUSION à
200 MG 1 FLACON 30 ML 690,00 690,00 458,00 458,00 ANTIFONGIQUE G
6118001430017 VORICONAZOLE MYLAN VORICONAZOLE COMPRIME PELLICULE à 200
MG 1 BOITE 15 COMPRIME PELLICULE 2076,00 2076,00 1828,00 1828,00 ANTIFONGIQUE G
6118001031603 VOTRIENT 200 MG PAZOPANIB COMPRIME PELLICULE à 200
MG 1 BOITE 30 COMPRIME PELLICULE 3918,00 3918,00 3622,00 3622,00 ANTINEOPLASIQUE ET
IMMUNOMODULATEUR P
6118001142552 VOTRIENT 200 MG PAZOPANIB COMPRIME PELLICULE à 200
MG 1 BOITE 30 COMPRIME PELLICULE 3918,00 3918,00 3622,00 3622,00 ANTINEOPLASIQUE ET
IMMUNOMODULATEUR P
6118001142569 VOTRIENT 200 MG PAZOPANIB COMPRIME PELLICULE à 200
MG 1 BOITE 90 COMPRIME PELLICULE 9478,00 9478,00 9300,00 9300,00 ANTINEOPLASIQUE ET
IMMUNOMODULATEUR P
6118001142576 VOTRIENT 400 MG PAZOPANIB COMPRIME PELLICULE à 400
MG 1 BOITE 30 COMPRIME PELLICULE 7439,00 7439,00 7246,00 7246,00 ANTINEOPLASIQUE ET
IMMUNOMODULATEUR P
6118001142583 VOTRIENT 400 MG PAZOPANIB COMPRIME PELLICULE à 400
MG 1 BOITE 60 COMPRIME PELLICULE 14477,00 14477,00 14201,00 14201,00 ANTINEOPLASIQUE ET
IMMUNOMODULATEUR P
ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Mars 2023
Version : GMR_08_31
CODE EAN 13 Nom de la spécialité ou nom
commercial du médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
6118001031634 VOTRIENT 400 MG PAZOPANIB COMPRIME PELLICULE à 400
MG 1 BOITE 60 COMPRIME PELLICULE 14477,00 14477,00 14201,00 14201,00 ANTINEOPLASIQUE ET
IMMUNOMODULATEUR P
6118000140658 VOXCIB 100 MG CELECOXIB GELULE à 100 MG 1 BOITE 20 GELULE 76,60 76,60 47,90 47,90 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140665 VOXCIB 200 MG CELECOXIB GELULE à 200 MG 1 BOITE 10 GELULE 76,60 76,60 47,90 47,90 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000083245 VYOXET FLUOXETINE GELULE à 20 MG 1 BOITE 14 GELULE 64,40 64,40 40,20 40,20 ANTIDEPRESSEUR G
6118000083252 VYOXET FLUOXETINE GELULE à 20 MG 1 BOITE 28 GELULE 123,80 123,80 77,40 77,40 ANTIDEPRESSEUR G
6118001330263 WILATE 1000 FACTEUR VIII / FACTEUR DE
WILLEBRAND
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à
1000/1000 UI / UI
1 BOITE 1 FLACON DE POUDRE + 10
ML DE SOLVANT 5399,00 5399,00 5146,00 5146,00 FACTEURS DE LA COAGULATION
EN ASSOCIATION P
6118001330256 WILATE 500 FACTEUR VIII / FACTEUR DE
WILLEBRAND
POUDRE ET SOLVANT POUR
SOLUTION INJECTABLE à 500 /
500 UI / UI
1 BOITE 1 FLACON DE POUDRE + 5 ML
DE SOLVANT 2899,00 2899,00 2573,00 2573,00 FACTEURS DE LA COAGULATION
EN ASSOCIATION P
6118001072637 WINDUZA 100 MG AZACITIDINE POUDRE POUR SUSPENSION
INJECTABLE à 100 MG 1 FLACON 30 ML 1919,00 1919,00 1667,00 1667,00 ANTINEOPLASIQUE ET
IMMUNOMODULATEUR G
6118001430611 XALACOM LATANOPROST / TIMOLOL COLLYRE à 50 / 5 µG / MG 1 FLACON 2,5 ML 83,70 83,70 52,30 52,30 ANTIGLAUCOMATEUX P
6118001170340 XALACOM LATANOPROST / TIMOLOL COLLYRE à 50 / 5 µG / MG 1 FLACON 2,5 ML 83,70 83,70 52,30 52,30 ANTIGLAUCOMATEUX P
6118001120482 XALATAN LATANOPROST COLLYRE à 0.005 % 1 FLACON 2,5 ML 91,80 91,80 57,40 57,40 ANTIGLAUCOMATEUX P
6118000081364 XANAX ALPRAZOLAM COMPRIME SECABLE à 0.5 MG 1 BOITE 30 COMPRIME 37,60 29,00 23,50 18,10 ANXIOLYTIQUE P
6118001070954 XANTHIUM LP THEOPHYLLINE GELULE LP à 200 MG 1 BOITE 30 GELULE 21,80 21,80 13,60 13,60 BRONCHODILATATEUR G
6118001070961 XANTHIUM LP THEOPHYLLINE GELULE LP à 400 MG 1 BOITE 30 GELULE 37,60 37,60 23,50 23,50 BRONCHODILATATEUR G
6118001070688 XANTHIUM LP THEOPHYLLINE GELULE LP à 300 MG 1 BOITE 60 GELULE 51,50 51,50 32,20 32,20 BRONCHODILATATEUR G
6118001090631 XARELTO RIVAROXABAN COMPRIME PELLICULE à 10
MG 1 BOITE 5 COMPRIME PELLICULE 199,90 70,00 125,00 43,80 ANTITHROMBOTIQUE P
ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Mars 2023
Version : GMR_08_31
CODE EAN 13 Nom de la spécialité ou nom
commercial du médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
6118001090648 XARELTO RIVAROXABAN COMPRIME PELLICULE à 10
MG 1 BOITE 10 COMPRIME PELLICULE 140,50 129,20 87,80 80,80 ANTITHROMBOTIQUE P
6118001090778 XARELTO RIVAROXABAN COMPRIME PELLICULE à 15
MG 1 BOITE 14 COMPRIME 215,00 210,00 134,50 131,20 ANTITHROMBOTIQUE P
6118001090792 XARELTO RIVAROXABAN COMPRIME PELLICULE à 20
MG 1 BOITE 14 COMPRIME 215,00 210,00 134,50 131,20 ANTITHROMBOTIQUE P
6118001090808 XARELTO RIVAROXABAN COMPRIME PELLICULE à 20
MG 1 BOITE 28 COMPRIME 375,00 370,00 249,00 245,00 ANTITHROMBOTIQUE P
6118001090785 XARELTO RIVAROXABAN COMPRIME PELLICULE à 15
MG 1 BOITE 42 COMPRIME 555,00 498,00 368,00 331,00 ANTITHROMBOTIQUE P
6118001081288 XATRAL ALFUZOSINE COMPRIME PELLICULE à 2.5
MG 1 BOITE 30 COMPRIME 93,60 93,60 58,50 58,50 ALPHA-BLOQUANT P
6118001081295 XATRAL LP ALFUZOSINE COMPRIME LP à 10 MG 1 BOITE 10 COMPRIME 82,60 53,40 51,60 33,40 ALPHA-BLOQUANT P
6118001081301 XATRAL LP ALFUZOSINE COMPRIME LP à 10 MG 1 BOITE 30 COMPRIME 217,00 137,90 136,00 86,20 ALPHA-BLOQUANT P
6118001102297 XAUTIS 10MG OLANZAPINE COMPRIME ORODISPERSIBLE
à 10 MG
1 BOITE 10 COMPRIME
ORODISPERSIBLE 99,80 99,80 62,40 62,40 NEUROLEPTIQUE G
6118001102303 XAUTIS 10MG OLANZAPINE COMPRIME ORODISPERSIBLE
à 10 MG
1 BOITE 30 COMPRIME
ORODISPERSIBLE 262,00 262,00 164,10 164,10 NEUROLEPTIQUE G
6118001102310 XAUTIS 15MG OLANZAPINE COMPRIME ORODISPERSIBLE
à 15 MG
1 BOITE 10 COMPRIME
ORODISPERSIBLE 138,80 138,80 86,70 86,70 NEUROLEPTIQUE G
6118001102327 XAUTIS 15MG OLANZAPINE COMPRIME ORODISPERSIBLE
à 15 MG
1 BOITE 30 COMPRIME
ORODISPERSIBLE 332,00 332,00 221,00 221,00 NEUROLEPTIQUE G
6118001102273 XAUTIS 5MG OLANZAPINE COMPRIME ORODISPERSIBLE
à 5 MG
1 BOITE 10 COMPRIME
ORODISPERSIBLE 60,80 60,80 38,00 38,00 NEUROLEPTIQUE G
6118001102280 XAUTIS 5MG OLANZAPINE COMPRIME ORODISPERSIBLE
à 5 MG
1 BOITE 30 COMPRIME
ORODISPERSIBLE 156,40 156,40 97,80 97,80 NEUROLEPTIQUE G
6118001101832 XAUTIS 7.5 MG OLANZAPINE COMPRIME PELLICULE à 7.5
MG 1 BOITE 10 COMPRIME PELLICULE 82,10 82,10 51,30 51,30 NEUROLEPTIQUE G
6118001101849 XAUTIS 7.5 MG OLANZAPINE COMPRIME PELLICULE à 7.5
MG 1 BOITE 30 COMPRIME PELLICULE 215,00 215,00 134,80 134,80 NEUROLEPTIQUE G
ANAM - Guide des Médicaments Remboursables Classement par Nom Commercial - Edition Mars 2023
Version : GMR_08_31
CODE EAN 13 Nom de la spécialité ou nom
commercial du médicament
Dénomination Commune
Internationale Forme & Dosage Présentation Prix Public de Vente
(PPV)
 Prix Base de
Remboursement
(PPV)
 Prix Hospitalier
(PH)
Prix Base de
Remboursement
(PH)
Classe Thérapeutique P: Princeps
G : Generique
ASSURANCE MALADIE OBLIGATOIRE
Guide des Médicaments Remboursables
Classement par Nom Commercial
6118000021766 XEDILOL CARVEDILOL COMPRIME SECABLE à 6.25
MG 1 BOITE 30 COMPRIME SECABLE 43,80 43,80 27,40 27,40 BETABLOQUANT G
6118000021773 XEDILOL CARVEDILOL COMPRIME SECABLE à 25 MG 1 BOITE 30 COMPRIME SECABLE 88,10 88,10 55,10 55,10 BETABLOQUANT G
6118001050604 XELODA CAPECITABINE COMPRIME PELLICULE à 500
MG 1 BOITE 120 COMPRIME 1983,00 1947,00 1732,00 1695,00 ANTINEOPLASIQUE
CYTOTOXIQUE P
6118000140627 XENID DICLOFENAC SOLUTION INJECTABLE à 75
MG 1 BOITE 2 AMPOULE INJECTABLE 14,50 14,50 9,10 9,10 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140504 XENID DICLOFENAC SOLUTION INJECTABLE à 75
MG 1 BOITE 6 AMPOULE INJECTABLE 40,90 40,90 25,60 25,60 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140511 XENID DICLOFENAC COMPRIME ENROBE GASTRORESISTANT à 50 MG
1 BOITE 30 COMPRIME GASTRORESISTANT 43,60 43,60 27,20 27,20 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140566 XENID DICLOFENAC COMPRIME ENROBE GASTRORESISTANT à 25 MG 1 BOITE 30 COMPRIME 25,20 25,20 15,80 15,80 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
6118000140498 XENID DICLOFENAC SUPPOSITOIRE à 25 MG 1 BOITE 10 SUPPOSITOIRE 12,60 12,60 7,80 7,80 ANTI-INFLAMMATOIRE NON
STEROIDIEN G
